sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
7,19907,0.030751079099203233,0.0121354590513897,1.0401779994017937,0.23461998353375618,0.2313379917715436,0,0,True
7,4655,0.030957413630811437,0.01459230576564663,1.2507640093129715,0.23461998353375618,0.2363622697175592,0,0,True
7,1993,0.031340022516724686,0.01569665403198489,1.3454220494792417,0.23461998353375618,0.23419791072276694,0,0,True
7,1994,0.031992960529587784,0.014822051124958983,1.2704563890745764,0.23461998353375618,0.2376718517937595,0,0,True
7,11289,0.03305464214729554,0.014141769467287435,1.2121467684240501,0.23461998353375618,0.23761396005763177,0,0,True
7,42469,0.033693830707240614,0.012764205576158873,1.0940703408036079,0.23461998353375618,0.23032154595878088,0,0,True
7,8627,0.034437550151210555,0.017476845027431624,1.49800923224303,0.23461998353375618,0.23555991022536774,0,0,True
7,35837,0.0351230960531355,0.016797407233192174,1.4397719424514233,0.23461998353375618,0.23634551962796238,0,0,True
7,46443,0.035318187113076265,0.01746777416314126,1.4972317327326743,0.23461998353375618,0.23684174061729968,0,0,True
7,26543,0.03569086089791311,0.01324395815707399,1.1351918243594348,0.23461998353375618,0.23953215204715494,0,0,True
7,29203,0.035825827795947285,0.017992732082795754,1.5422279439451219,0.23461998353375618,0.23501975395857536,0,0,True
7,39810,0.03659479095597974,0.015817819356984224,1.3558076067804499,0.23461998353375618,0.23881838935239927,0,0,True
7,29202,0.036645141596902644,0.016665470883016346,1.4284631581530203,0.23461998353375618,0.2312690775710164,0,0,True
7,42471,0.03665262385962307,0.016182199362054644,1.387040052383961,0.23461998353375618,0.23759824958311596,0,0,True
8,42471,0.023991885049967326,0.012309958901495485,1.055135068945707,0.23803646271701773,0.23759824958311596,0,0,True
